Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	2/125	6.759941e-02	1.415023e-01	0	0	4.880266e+00	1.314820e+01	TUBA4A;FERMT3
GO_Biological_Process_2021	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1/21	6.905698e-02	1.422661e-01	0	0	1.485970e+01	3.971736e+01	LCK
GO_Biological_Process_2021	positive regulation of immune system process (GO:0002684)	1/21	6.905698e-02	1.422661e-01	0	0	1.485970e+01	3.971736e+01	LGALS9
GO_Biological_Process_2021	negative regulation of protein localization to cell periphery (GO:1904376)	1/21	6.905698e-02	1.422661e-01	0	0	1.485970e+01	3.971736e+01	ABI3
GO_Biological_Process_2021	negative regulation of protein localization to plasma membrane (GO:1903077)	1/21	6.905698e-02	1.422661e-01	0	0	1.485970e+01	3.971736e+01	ABI3
GO_Biological_Process_2021	natural killer cell activation involved in immune response (GO:0002323)	1/21	6.905698e-02	1.422661e-01	0	0	1.485970e+01	3.971736e+01	CORO1A
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	1/22	7.222551e-02	1.464760e-01	0	0	1.415139e+01	3.718930e+01	TNFAIP3
GO_Biological_Process_2021	cell projection assembly (GO:0030031)	1/22	7.222551e-02	1.464760e-01	0	0	1.415139e+01	3.718930e+01	RHOH
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	1/22	7.222551e-02	1.464760e-01	0	0	1.415139e+01	3.718930e+01	ITGB2
GO_Biological_Process_2021	osteoclast differentiation (GO:0030316)	1/22	7.222551e-02	1.464760e-01	0	0	1.415139e+01	3.718930e+01	GPR183
GO_Biological_Process_2021	natural killer cell mediated cytotoxicity (GO:0042267)	1/22	7.222551e-02	1.464760e-01	0	0	1.415139e+01	3.718930e+01	CORO1A
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	2/133	7.527053e-02	1.509988e-01	0	0	4.580384e+00	1.184793e+01	CXCR4;CYTIP
GO_Biological_Process_2021	regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1/23	7.538341e-02	1.509988e-01	0	0	1.350746e+01	3.491906e+01	TNFAIP3
GO_Biological_Process_2021	positive regulation of interleukin-17 production (GO:0032740)	1/23	7.538341e-02	1.509988e-01	0	0	1.350746e+01	3.491906e+01	LY9
GO_Biological_Process_2021	diacylglycerol metabolic process (GO:0046339)	1/23	7.538341e-02	1.509988e-01	0	0	1.350746e+01	3.491906e+01	DGKA
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	2/136	7.821620e-02	1.530644e-01	0	0	4.477160e+00	1.140905e+01	PTGER4;HLA-DRB1
GO_Biological_Process_2021	regulation of ruffle assembly (GO:1900027)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	ABI3
GO_Biological_Process_2021	leukotriene metabolic process (GO:0006691)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	ALOX5AP
GO_Biological_Process_2021	long-chain fatty-acyl-CoA metabolic process (GO:0035336)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	ACSL5
GO_Biological_Process_2021	lymphocyte activation involved in immune response (GO:0002285)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	GPR183
GO_Biological_Process_2021	positive regulation of protein targeting to membrane (GO:0090314)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	ITGB2
GO_Biological_Process_2021	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	TNFAIP3
GO_Biological_Process_2021	dendritic cell differentiation (GO:0097028)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	LGALS9
GO_Biological_Process_2021	protein K48-linked deubiquitination (GO:0071108)	1/24	7.853072e-02	1.530644e-01	0	0	1.291953e+01	3.287072e+01	TNFAIP3
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	2/137	7.920615e-02	1.539200e-01	0	0	4.443771e+00	1.126808e+01	PTGER4;HLA-DRB1
GO_Biological_Process_2021	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/25	8.166747e-02	1.572944e-01	0	0	1.238060e+01	3.101463e+01	PVRIG
GO_Biological_Process_2021	negative regulation of sequestering of calcium ion (GO:0051283)	1/25	8.166747e-02	1.572944e-01	0	0	1.238060e+01	3.101463e+01	LCK
GO_Biological_Process_2021	regulation of heterotypic cell-cell adhesion (GO:0034114)	1/25	8.166747e-02	1.572944e-01	0	0	1.238060e+01	3.101463e+01	LCK
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	2/140	8.219964e-02	1.578524e-01	0	0	4.346509e+00	1.086021e+01	LCK;SLA
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	3/303	8.421162e-02	1.600020e-01	0	0	3.020308e+00	7.473517e+00	PTGER4;LGALS9;IL2RG
GO_Biological_Process_2021	regulation of actin filament bundle assembly (GO:0032231)	1/26	8.479370e-02	1.600020e-01	0	0	1.188478e+01	2.932609e+01	PTGER4
GO_Biological_Process_2021	regulation of viral life cycle (GO:1903900)	1/26	8.479370e-02	1.600020e-01	0	0	1.188478e+01	2.932609e+01	TRIM22
GO_Biological_Process_2021	negative regulation of interleukin-1 beta production (GO:0032691)	1/26	8.479370e-02	1.600020e-01	0	0	1.188478e+01	2.932609e+01	TNFAIP3
GO_Biological_Process_2021	positive regulation of ion transmembrane transporter activity (GO:0032414)	1/26	8.479370e-02	1.600020e-01	0	0	1.188478e+01	2.932609e+01	GLRX
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	1/26	8.479370e-02	1.600020e-01	0	0	1.188478e+01	2.932609e+01	ABI3
GO_Biological_Process_2021	negative regulation of endothelial cell apoptotic process (GO:2000352)	1/27	8.790945e-02	1.635116e-01	0	0	1.142710e+01	2.778439e+01	TNFAIP3
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol (GO:0051209)	1/27	8.790945e-02	1.635116e-01	0	0	1.142710e+01	2.778439e+01	LCK
GO_Biological_Process_2021	negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1/27	8.790945e-02	1.635116e-01	0	0	1.142710e+01	2.778439e+01	ABI3
GO_Biological_Process_2021	nucleobase-containing small molecule interconversion (GO:0015949)	1/27	8.790945e-02	1.635116e-01	0	0	1.142710e+01	2.778439e+01	GLRX
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/27	8.790945e-02	1.635116e-01	0	0	1.142710e+01	2.778439e+01	TNFAIP3
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	2/148	9.034916e-02	1.650435e-01	0	0	4.106683e+00	9.872768e+00	ITGB2;HCLS1
GO_Biological_Process_2021	receptor clustering (GO:0043113)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	ITGB2
GO_Biological_Process_2021	cellular response to interleukin-6 (GO:0071354)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	SELPLG
GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	LCK
GO_Biological_Process_2021	positive regulation of protein import into nucleus (GO:0042307)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	HCLS1
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	SASH3
GO_Biological_Process_2021	regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	HLA-DRB1
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	TNFAIP3
GO_Biological_Process_2021	regulation of postsynapse organization (GO:0099175)	1/28	9.101474e-02	1.650435e-01	0	0	1.100332e+01	2.637202e+01	ABI3
GO_Biological_Process_2021	regulation of protein targeting to membrane (GO:0090313)	1/29	9.410962e-02	1.694943e-01	0	0	1.060981e+01	2.507411e+01	ITGB2
GO_Biological_Process_2021	regulation of actin polymerization or depolymerization (GO:0008064)	1/29	9.410962e-02	1.694943e-01	0	0	1.060981e+01	2.507411e+01	HCLS1
GO_Biological_Process_2021	actin filament organization (GO:0007015)	2/152	9.451062e-02	1.694943e-01	0	0	3.996364e+00	9.427594e+00	RHOH;CORO1A
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	2/152	9.451062e-02	1.694943e-01	0	0	3.996364e+00	9.427594e+00	PTPN6;SAMSN1
GO_Biological_Process_2021	fatty-acyl-CoA biosynthetic process (GO:0046949)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	ACSL5
GO_Biological_Process_2021	negative regulation of cytoskeleton organization (GO:0051494)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	CORO1A
GO_Biological_Process_2021	regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	PTPN6
GO_Biological_Process_2021	negative regulation of interleukin-1 production (GO:0032692)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	TNFAIP3
GO_Biological_Process_2021	heterotypic cell-cell adhesion (GO:0034113)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	ITGB2
GO_Biological_Process_2021	cell projection organization (GO:0030030)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	RHOH
GO_Biological_Process_2021	positive regulation of protein import (GO:1904591)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	HCLS1
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	LGALS9
GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)	1/30	9.719412e-02	1.700897e-01	0	0	1.024344e+01	2.387792e+01	LCK
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/155	9.766780e-02	1.704604e-01	0	0	3.917409e+00	9.112612e+00	LGALS9;TRIM22
GO_Biological_Process_2021	regulation of cellular senescence (GO:2000772)	1/31	1.002683e-01	1.736028e-01	0	0	9.901493e+00	2.277250e+01	ABI3
GO_Biological_Process_2021	positive regulation of mononuclear cell migration (GO:0071677)	1/31	1.002683e-01	1.736028e-01	0	0	9.901493e+00	2.277250e+01	LGALS9
GO_Biological_Process_2021	negative regulation of response to biotic stimulus (GO:0002832)	1/31	1.002683e-01	1.736028e-01	0	0	9.901493e+00	2.277250e+01	TNFAIP3
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	2/159	1.019237e-01	1.760009e-01	0	0	3.816831e+00	8.715850e+00	TNFAIP3;LGALS9
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	1/32	1.033321e-01	1.760974e-01	0	0	9.581608e+00	2.174840e+01	LGALS9
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	1/32	1.033321e-01	1.760974e-01	0	0	9.581608e+00	2.174840e+01	ABI3
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via STAT (GO:1904894)	1/32	1.033321e-01	1.760974e-01	0	0	9.581608e+00	2.174840e+01	IL10RA
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	1/32	1.033321e-01	1.760974e-01	0	0	9.581608e+00	2.174840e+01	ITGB2
GO_Biological_Process_2021	protein K63-linked deubiquitination (GO:0070536)	1/32	1.033321e-01	1.760974e-01	0	0	9.581608e+00	2.174840e+01	TNFAIP3
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	2/161	1.040709e-01	1.768934e-01	0	0	3.768439e+00	8.526782e+00	LCK;HCLS1
GO_Biological_Process_2021	apoptotic cell clearance (GO:0043277)	1/33	1.063856e-01	1.789588e-01	0	0	9.281716e+00	2.079740e+01	RHOH
GO_Biological_Process_2021	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/33	1.063856e-01	1.789588e-01	0	0	9.281716e+00	2.079740e+01	TNFAIP3
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	1/33	1.063856e-01	1.789588e-01	0	0	9.281716e+00	2.079740e+01	LY9
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	1.063856e-01	1.789588e-01	0	0	9.281716e+00	2.079740e+01	IL10RA
GO_Biological_Process_2021	regulation of activated T cell proliferation (GO:0046006)	1/34	1.094290e-01	1.813739e-01	0	0	9.000000e+00	1.991232e+01	LGALS9
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/34	1.094290e-01	1.813739e-01	0	0	9.000000e+00	1.991232e+01	TNFAIP3
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	1/34	1.094290e-01	1.813739e-01	0	0	9.000000e+00	1.991232e+01	LCK
GO_Biological_Process_2021	regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	1.094290e-01	1.813739e-01	0	0	9.000000e+00	1.991232e+01	FERMT3
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	1/34	1.094290e-01	1.813739e-01	0	0	9.000000e+00	1.991232e+01	ABI3
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	2/166	1.094930e-01	1.813739e-01	0	0	3.652624e+00	8.079219e+00	PTPN6;HLA-DRB1
GO_Biological_Process_2021	positive regulation of immunoglobulin production (GO:0002639)	1/35	1.124620e-01	1.833676e-01	0	0	8.734855e+00	1.908688e+01	SASH3
GO_Biological_Process_2021	cellular response to hydrogen peroxide (GO:0070301)	1/35	1.124620e-01	1.833676e-01	0	0	8.734855e+00	1.908688e+01	TNFAIP3
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	1/35	1.124620e-01	1.833676e-01	0	0	8.734855e+00	1.908688e+01	LGALS9
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation (GO:0035335)	1/35	1.124620e-01	1.833676e-01	0	0	8.734855e+00	1.908688e+01	PTPN6
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	1.124620e-01	1.833676e-01	0	0	8.734855e+00	1.908688e+01	PIK3IP1
GO_Biological_Process_2021	regulation of protein polymerization (GO:0032271)	1/35	1.124620e-01	1.833676e-01	0	0	8.734855e+00	1.908688e+01	HCLS1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	3/345	1.128596e-01	1.833676e-01	0	0	2.643725e+00	5.767578e+00	PTGER4;UCP2;CXCR4
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	2/170	1.138841e-01	1.833676e-01	0	0	3.564935e+00	7.745085e+00	SELL;ITGB2
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	CXCR4
GO_Biological_Process_2021	regulation of cell cycle G1/S phase transition (GO:1902806)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	PTPN6
GO_Biological_Process_2021	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	SELL
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	TNFAIP3
GO_Biological_Process_2021	negative regulation of toll-like receptor signaling pathway (GO:0034122)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	TNFAIP3
GO_Biological_Process_2021	macrophage activation (GO:0042116)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	ITGB2
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	ITGB2
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	FERMT3
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	1/36	1.154850e-01	1.833676e-01	0	0	8.484861e+00	1.831555e+01	HCLS1
GO_Biological_Process_2021	proton transmembrane transport (GO:1902600)	1/37	1.184977e-01	1.863334e-01	0	0	8.248756e+00	1.759345e+01	UCP2
GO_Biological_Process_2021	negative regulation of epithelial cell apoptotic process (GO:1904036)	1/37	1.184977e-01	1.863334e-01	0	0	8.248756e+00	1.759345e+01	TNFAIP3
GO_Biological_Process_2021	regulation of p38MAPK cascade (GO:1900744)	1/37	1.184977e-01	1.863334e-01	0	0	8.248756e+00	1.759345e+01	LGALS9
GO_Biological_Process_2021	phagosome maturation (GO:0090382)	1/37	1.184977e-01	1.863334e-01	0	0	8.248756e+00	1.759345e+01	CORO1A
GO_Biological_Process_2021	negative regulation of innate immune response (GO:0045824)	1/38	1.215004e-01	1.892267e-01	0	0	8.025413e+00	1.691627e+01	TNFAIP3
GO_Biological_Process_2021	positive regulation of insulin secretion (GO:0032024)	1/38	1.215004e-01	1.892267e-01	0	0	8.025413e+00	1.691627e+01	HLA-DRB1
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	1.215004e-01	1.892267e-01	0	0	8.025413e+00	1.691627e+01	SASH3
GO_Biological_Process_2021	lysosome organization (GO:0007040)	1/38	1.215004e-01	1.892267e-01	0	0	8.025413e+00	1.691627e+01	CORO1A
GO_Biological_Process_2021	regulation of T cell differentiation (GO:0045580)	1/39	1.244930e-01	1.925057e-01	0	0	7.813826e+00	1.628015e+01	RHOH
GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)	1/39	1.244930e-01	1.925057e-01	0	0	7.813826e+00	1.628015e+01	HLA-DRB1
GO_Biological_Process_2021	cellular response to ketone (GO:1901655)	1/39	1.244930e-01	1.925057e-01	0	0	7.813826e+00	1.628015e+01	PTGER4
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	2/180	1.250558e-01	1.929178e-01	0	0	3.362955e+00	6.991569e+00	TUBA4A;FERMT3
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/40	1.274755e-01	1.948041e-01	0	0	7.613088e+00	1.568168e+01	GLRX
GO_Biological_Process_2021	fatty acid derivative biosynthetic process (GO:1901570)	1/40	1.274755e-01	1.948041e-01	0	0	7.613088e+00	1.568168e+01	ALOX5AP
GO_Biological_Process_2021	bone development (GO:0060348)	1/40	1.274755e-01	1.948041e-01	0	0	7.613088e+00	1.568168e+01	PTGER4
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	1.274755e-01	1.948041e-01	0	0	7.613088e+00	1.568168e+01	LCK
GO_Biological_Process_2021	acylglycerol metabolic process (GO:0006639)	1/41	1.304480e-01	1.979526e-01	0	0	7.422388e+00	1.511777e+01	DGKA
GO_Biological_Process_2021	import into cell (GO:0098657)	1/41	1.304480e-01	1.979526e-01	0	0	7.422388e+00	1.511777e+01	IL10RA
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	1/41	1.304480e-01	1.979526e-01	0	0	7.422388e+00	1.511777e+01	RHOH
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	3/371	1.322269e-01	2.001854e-01	0	0	2.453679e+00	4.964371e+00	SH2D3C;HCLS1;HLA-DRB1
GO_Biological_Process_2021	calcium ion transmembrane import into cytosol (GO:0097553)	1/42	1.334106e-01	2.005780e-01	0	0	7.240990e+00	1.458570e+01	LCK
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	1/42	1.334106e-01	2.005780e-01	0	0	7.240990e+00	1.458570e+01	LGALS9
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/42	1.334106e-01	2.005780e-01	0	0	7.240990e+00	1.458570e+01	TNFAIP3
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	2/188	1.341765e-01	2.012648e-01	0	0	3.217009e+00	6.461681e+00	PTPN6;TUBA4A
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	2/189	1.353272e-01	2.025242e-01	0	0	3.199643e+00	6.399477e+00	FGD3;ARHGAP15
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	1/43	1.363632e-01	2.026768e-01	0	0	7.068230e+00	1.408298e+01	FERMT3
GO_Biological_Process_2021	lipid modification (GO:0030258)	1/43	1.363632e-01	2.026768e-01	0	0	7.068230e+00	1.408298e+01	DGKA
GO_Biological_Process_2021	negative regulation of type I interferon production (GO:0032480)	1/43	1.363632e-01	2.026768e-01	0	0	7.068230e+00	1.408298e+01	TNFAIP3
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1/44	1.393059e-01	2.051767e-01	0	0	6.903506e+00	1.360739e+01	FERMT3
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	1/44	1.393059e-01	2.051767e-01	0	0	6.903506e+00	1.360739e+01	TNFAIP3
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	1/44	1.393059e-01	2.051767e-01	0	0	6.903506e+00	1.360739e+01	GPR183
GO_Biological_Process_2021	neurogenesis (GO:0022008)	1/44	1.393059e-01	2.051767e-01	0	0	6.903506e+00	1.360739e+01	CXCR4
GO_Biological_Process_2021	regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	1/45	1.422387e-01	2.085526e-01	0	0	6.746269e+00	1.315690e+01	IL10RA
GO_Biological_Process_2021	negative regulation of T cell activation (GO:0050868)	1/45	1.422387e-01	2.085526e-01	0	0	6.746269e+00	1.315690e+01	HLA-DRB1
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	1/46	1.451616e-01	2.109380e-01	0	0	6.596020e+00	1.272971e+01	HCLS1
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	1.451616e-01	2.109380e-01	0	0	6.596020e+00	1.272971e+01	HCLS1
GO_Biological_Process_2021	positive regulation of response to stimulus (GO:0048584)	1/46	1.451616e-01	2.109380e-01	0	0	6.596020e+00	1.272971e+01	ABI3
GO_Biological_Process_2021	vesicle organization (GO:0016050)	1/46	1.451616e-01	2.109380e-01	0	0	6.596020e+00	1.272971e+01	CORO1A
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	1/47	1.480748e-01	2.137399e-01	0	0	6.452304e+00	1.232414e+01	LCK
GO_Biological_Process_2021	regulation of wound healing (GO:0061041)	1/47	1.480748e-01	2.137399e-01	0	0	6.452304e+00	1.232414e+01	TNFAIP3
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	1/47	1.480748e-01	2.137399e-01	0	0	6.452304e+00	1.232414e+01	ITGB2
GO_Biological_Process_2021	cellular response to alcohol (GO:0097306)	1/48	1.509781e-01	2.150695e-01	0	0	6.314703e+00	1.193871e+01	PTGER4
GO_Biological_Process_2021	substrate adhesion-dependent cell spreading (GO:0034446)	1/48	1.509781e-01	2.150695e-01	0	0	6.314703e+00	1.193871e+01	FERMT3
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	1/48	1.509781e-01	2.150695e-01	0	0	6.314703e+00	1.193871e+01	TNFAIP3
GO_Biological_Process_2021	cognition (GO:0050890)	1/48	1.509781e-01	2.150695e-01	0	0	6.314703e+00	1.193871e+01	HLA-DRA
GO_Biological_Process_2021	phosphatidic acid biosynthetic process (GO:0006654)	1/48	1.509781e-01	2.150695e-01	0	0	6.314703e+00	1.193871e+01	DGKA
GO_Biological_Process_2021	myelination (GO:0042552)	1/48	1.509781e-01	2.150695e-01	0	0	6.314703e+00	1.193871e+01	CXCR4
GO_Biological_Process_2021	axon guidance (GO:0007411)	2/203	1.516628e-01	2.154205e-01	0	0	2.974672e+00	5.610516e+00	RHOH;CXCR4
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	TNFAIP3
GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	LGALS9
GO_Biological_Process_2021	receptor internalization (GO:0031623)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	ITGB2
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	TNFAIP3
GO_Biological_Process_2021	cellular defense response (GO:0006968)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	LSP1
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	PTGER4
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	1.538718e-01	2.154205e-01	0	0	6.182836e+00	1.157202e+01	ITGB2
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	2/206	1.552139e-01	2.168332e-01	0	0	2.930481e+00	5.459343e+00	PTGER4;TNFAIP3
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	2/207	1.564013e-01	2.180241e-01	0	0	2.916038e+00	5.410214e+00	LCK;HCLS1
GO_Biological_Process_2021	phosphatidic acid metabolic process (GO:0046473)	1/50	1.567556e-01	2.180511e-01	0	0	6.056351e+00	1.122282e+01	DGKA
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	1/51	1.596299e-01	2.215758e-01	0	0	5.934925e+00	1.088998e+01	TNFAIP3
GO_Biological_Process_2021	negative regulation of protein-containing complex assembly (GO:0031333)	1/52	1.624944e-01	2.245942e-01	0	0	5.818262e+00	1.057243e+01	PTGER4
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/52	1.624944e-01	2.245942e-01	0	0	5.818262e+00	1.057243e+01	LCK
GO_Biological_Process_2021	positive regulation of chemokine production (GO:0032722)	1/53	1.653494e-01	2.270937e-01	0	0	5.706085e+00	1.026921e+01	LGALS9
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/53	1.653494e-01	2.270937e-01	0	0	5.706085e+00	1.026921e+01	LGALS9
GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)	1/53	1.653494e-01	2.270937e-01	0	0	5.706085e+00	1.026921e+01	IL2RG
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	2/216	1.671649e-01	2.291039e-01	0	0	2.792127e+00	4.994486e+00	ITGB2;ICAM2
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	1/54	1.681947e-01	2.297866e-01	0	0	5.598141e+00	9.979432e+00	LGALS9
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	2/217	1.683690e-01	2.297866e-01	0	0	2.778999e+00	4.951058e+00	ITGB2;ICAM2
GO_Biological_Process_2021	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/55	1.710305e-01	2.329307e-01	0	0	5.494196e+00	9.702274e+00	TNFAIP3
