gene	logFC_malignant_minus_immune	tstat	pvalue	padj	n_malignant_clusters	n_immune_clusters
HP	-0.7474986542854472	-1.4389843633346	0.17799637694948806	0.35670616623143897	4	12
KIT	1.7110197145207204	1.752357862314237	0.17781964063543107	0.35670616623143897	4	12
CD14	-0.4494786355628392	-1.4349034321125824	0.17903673526467756	0.3580734705293551	4	12
IL8	-0.35596850228815713	-1.4267921508011279	0.17899860971829457	0.3580734705293551	4	12
CXCL3	-0.25549254670597843	-1.4237492442571391	0.1792898033812674	0.3582213853771577	4	12
TMEM252	-0.0869898409843233	-1.4265671450402433	0.18008857635722977	0.35874218397854535	4	12
FAM166B	-0.07622753985939144	-1.42144576098307	0.17982133252543095	0.35874218397854535	4	12
COL3A1	-0.638667808120909	-1.4312804811439819	0.1799206233090238	0.35874218397854535	4	12
SNORA70	-0.19158364634583408	-1.5961377128269425	0.18040200086170702	0.35900275323222264	4	12
GNA15	-0.25517454830789466	-1.4296928536009335	0.180578384875808	0.35900275323222264	4	12
SNORA80	-0.04027244143129157	-1.4072642093946355	0.18134745257106327	0.35925638559178	4	12
GPR35	-0.14792041158274458	-1.4205598387433176	0.18104742250418832	0.35925638559178	4	12
TBXAS1	-0.32609333525409057	-1.4080172261175026	0.18142447472384893	0.35925638559178	4	12
MIR3184	-0.013005753008889356	-1.427368267381992	0.18124008437712505	0.35925638559178	4	12
TNNI2	-0.1201960431341542	-1.4256665528174683	0.1816493467629481	0.3593458887496501	4	12
SNORA20	-0.021029565369300333	-1.4030725601831064	0.18245835985971637	0.3605896439915343	4	12
SPRR3	-0.022693645273512076	-1.4071101600844549	0.18386130302138665	0.36228828181554024	4	12
PAEP	0.8034559547969717	1.721902022235384	0.18353458747680554	0.36228828181554024	4	12
ART4	-0.4803616800321395	-1.4183720514758726	0.1837178360127545	0.36228828181554024	4	12
PSMB6	0.2061373023634984	1.398371052062637	0.1845939561480956	0.36337392942538504	4	12
DEFB1	-0.04215642167997723	-1.4137359465816246	0.1851104632155834	0.36381705258834424	4	12
MIR3142	0.04533479649305334	1.6888200506259747	0.18545830171241917	0.36381705258834424	4	12
MIA	0.9005264826959287	1.5694914428277413	0.18554669682005556	0.36381705258834424	4	12
CCDC28A	-0.10671119736820964	-1.4425586770411605	0.18544822270293546	0.36381705258834424	4	12
SCARNA13	-0.06321489940119493	-1.4047665265878229	0.1858177945168257	0.3639917620310004	4	12
CCR1	-0.30136241418297816	-1.405141588173011	0.1865485500845637	0.36462029642373794	4	12
LOC91450	-0.02708679864127311	-1.3903579698720274	0.18642500483570454	0.36462029642373794	4	12
HIST1H4I	-0.07757958399306616	-1.442093987016976	0.18668559176895383	0.36462029642373794	4	12
HIST1H3I	-0.1121601423233088	-1.4718505467231198	0.18790784165798854	0.3652241820369068	4	12
C1orf64	-0.03957709378028912	-1.4046787221550372	0.18772028370831387	0.3652241820369068	4	12
H19	-0.36549038730515665	-1.3991405733912636	0.18775004121659897	0.3652241820369068	4	12
GPR34	-0.20392583878281037	-1.4038986964154385	0.18772193128832845	0.3652241820369068	4	12
MIR3690	-0.0716895862517234	-1.4310905489522527	0.18725634869862243	0.3652241820369068	4	12
SNORD95	-0.01995087958196545	-1.4000427060706848	0.18906808178962722	0.3661511108124399	4	12
KLRF1	-0.14774284371312338	-1.385499000138021	0.188763399050855	0.3661511108124399	4	12
MIR3189	0.05808439432961681	1.6941369195457572	0.18881255128056632	0.3661511108124399	4	12
MIR548F1	-0.05822630912536938	-1.3853070565664254	0.1891170487346252	0.3661511108124399	4	12
ITGAD	-0.09222050479637851	-1.3953470872184282	0.18983148463698513	0.36682412490238675	4	12
OR52M1	-0.04118411754247511	-1.3825257200461933	0.18978431623567518	0.36682412490238675	4	12
MNDA	-0.38489647277459216	-1.3948943947685026	0.19050949121719699	0.36777894057373933	4	12
PLAC9	-0.5594204461351185	-1.393137641489622	0.19087934775827337	0.36813760416253305	4	12
S100A8	-0.31360662530053474	-1.3901844972828352	0.19183980368167888	0.3693113903612349	4	12
DHRS9	-0.14250773783368026	-1.3852526743691322	0.1923668250867669	0.3693113903612349	4	12
VWF	-0.9825503608220949	-1.3880067297407686	0.1924112343782034	0.3693113903612349	4	12
CA3	-0.023556126732105217	-1.419723687874899	0.19186237500593284	0.3693113903612349	4	12
PNP	-0.22998772363812459	-1.5400874901648238	0.19224287885669517	0.3693113903612349	4	12
MIR5687	-0.04003810128190748	-1.375184958468105	0.1936028059442473	0.3707756570600499	4	12
CDC20	0.2595381774438564	1.563200975706951	0.1939156686424061	0.3707756570600499	4	12
E2F5	-0.07698671654034649	-1.3704593648538668	0.19369790245052668	0.3707756570600499	4	12
TMEM216	-0.11250901096891999	-1.4235096176918784	0.1938212605308378	0.3707756570600499	4	12
MIR548Y	-0.015077507948062664	-1.383447154532812	0.1946641474733303	0.3718512845717867	4	12
IFI27	0.8174467906457428	1.5451316656021679	0.19499768942953316	0.3721329950945289	4	12
ARL5C	-0.022012502786674503	-1.3560629345390547	0.196577735476357	0.37472166338746815	4	12
MAD2L1	0.2541705588529352	1.5660429761552026	0.19672887327842078	0.37472166338746815	4	12
KRTAP2-3	-0.1755538577552552	-1.3704291400027828	0.19770065460825817	0.3762143760385503	4	12
SNORD41	-0.04653066996328226	-1.3633061299671683	0.1978984581612418	0.3762328101924749	4	12
SIGLEC7	-0.2553991440856076	-1.36913939677646	0.19819256425088827	0.3764341201346406	4	12
HSPA1B	0.4458884105503097	1.5151970101423882	0.19882401130130264	0.3771224628641769	4	12
LGALS7B	-0.03519245570967833	-1.348657434596147	0.1989320991608533	0.3771224628641769	4	12
SLCO2A1	-0.9181498579923759	-1.3614747891091836	0.2005549907192465	0.3795240166782833	4	12
PAGE2	-0.3965804423767253	-1.360487009923416	0.2005784428144727	0.3795240166782833	4	12
OR52I2	0.023733339129331767	1.5542186603193322	0.20112436678228057	0.3798596639176062	4	12
SNORD98	-0.02163392055984797	-1.3502572044255394	0.20113569204437248	0.3798596639176062	4	12
TMEM200A	-0.15322272121263297	-1.3561947637673266	0.2019527964902456	0.38104301224574644	4	12
PLVAP	-0.9856074054407088	-1.3535383200105415	0.2030405833524724	0.3822626343242778	4	12
TAS2R38	-0.03400473331721814	-1.3384620025536567	0.20294332234890605	0.3822626343242778	4	12
CD1A	-0.10735514490609485	-1.3452080773376618	0.20317259014335365	0.3822626343242778	4	12
DPEP3	-0.03167914166008497	-1.3585281085011545	0.20349487504081074	0.3825091636105465	4	12
CSF2	-0.021651353723193555	-1.336095130445487	0.2044558627323549	0.3839546717978496	4	12
CLEC10A	-0.259699154975187	-1.3472575229445267	0.2048753589343495	0.38438153646219414	4	12
MMRN1	-0.6587692775735415	-1.3464733447935386	0.20522964309307953	0.3846853666224546	4	12
CCL23	-0.21317944448332554	-1.3446875946218892	0.20544202505562534	0.38472289336259424	4	12
OR10G7	-0.018810385429141107	-1.3645499512647759	0.206264770542563	0.38590228352210104	4	12
EPYC	-0.0470990855230226	-1.337568322344264	0.2072051340033876	0.3872993158941824	4	12
SNORD111	-0.015043810889587353	-1.3198614381869291	0.2081115381290885	0.38826779501695613	4	12
TGFBI	-0.44637904108428694	-1.3207733382115998	0.20795449293405857	0.38826779501695613	4	12
CXCR1	-0.048045957079039636	-1.322060155323672	0.20847886431997803	0.38859061383034116	4	12
CXCL9	-0.20397387796579686	-1.3281403156142788	0.20876534062719976	0.3887622730487891	4	12
SNX29P1	-0.20669292987267102	-1.3337957051886349	0.2089810618179	0.3888019754751628	4	12
IL1B	-0.35289061876124705	-1.3318768598889275	0.20975427337349029	0.38987783154923844	4	12
MIR548A2	-0.018447485879646362	-1.3304519092284297	0.2102926658432363	0.3905156283068455	4	12
RPL21	-0.35421341884244717	-1.4606593015374019	0.21067315108674017	0.39076927958541186	4	12
PILRA	-0.3711945679455946	-1.3281039764320455	0.21082002633632968	0.39076927958541186	4	12
SNORA61	-0.07711858929771621	-1.4009870175776988	0.21253056719698427	0.3935571023786831	4	12
SCARNA20	0.025885965392548907	1.5290662635374943	0.2127176138356782	0.3935571023786831	4	12
RGS2	-0.23317556270594325	-1.3259262771238916	0.2131156167571001	0.3939290513070242	4	12
FLJ42351	0.11914135001933278	1.4988061092462028	0.21377480695336576	0.39478265365349174	4	12
TAGLN	-0.43747574160020813	-1.3085738691774866	0.21522558857210938	0.3970951818673605	4	12
LALBA	-0.01351712026588913	-1.3263935932908253	0.21630453107373632	0.39871802962900704	4	12
MAGEA4	-0.6201848526275279	-1.3059815235646555	0.21655864505558073	0.3988188675056735	4	12
CIB1	-0.28062058569582826	-1.5145621917023364	0.2171235133815772	0.39949128497070324	4	12
ACTR3BP2	-0.043108473314441606	-1.2990374573286827	0.21834767829899931	0.40100583709641746	4	12
HIST1H3A	-0.05524910763422313	-1.3221768611301121	0.21820365639682895	0.40100583709641746	4	12
LGALS2	-0.21811581727444612	-1.3024304802993736	0.2193394408237755	0.4022143875028294	4	12
MIR3685	-0.026747136980538468	-1.3023405147548401	0.21940794838279343	0.4022143875028294	4	12
ARHGEF38-IT1	-0.035345608473266496	-1.2937216977729	0.2206644112160329	0.4041472732894375	4	12
SNORD50B	-0.03187593573473556	-1.2840672666490862	0.22092353651452853	0.4041673074150183	4	12
SERPINA9	-0.041364088203776024	-1.280204647327937	0.2212816008097225	0.4041673074150183	4	12
MIR765	-0.006126090779266952	-1.297194419843598	0.22111117288197632	0.4041673074150183	4	12
EGR4	-0.03201414486781808	-1.2786019432948186	0.22234678404865027	0.40503977862539753	4	12
MIR4648	-0.004006388581030262	-1.2942177340205347	0.222101303252088	0.40503977862539753	4	12
INHBA	-0.3050177768915345	-1.2924874004434768	0.22256935835465594	0.40503977862539753	4	12
LOC100130301	-0.04091300526494242	-1.2853636915724087	0.22244481978084418	0.40503977862539753	4	12
MGP	-0.641265110151342	-1.2810462221843453	0.22324397398981727	0.40553317634326624	4	12
OR13C4	-0.028832909469872946	-1.2746309823757798	0.22324601357696805	0.40553317634326624	4	12
SNORA16B	-0.018486228130175836	-1.2899549780518658	0.2249820665948552	0.40794572365340925	4	12
RASSF4	-0.24583592414983835	-1.2745907685227016	0.2248915431120039	0.40794572365340925	4	12
ABHD14A	0.27529301650455285	1.446195696427925	0.22552731432329334	0.40856397522335747	4	12
IFI30	-0.36010865118377633	-1.2726389277645778	0.22689596451773347	0.4103262641102733	4	12
LOC286442	-0.10355850810160559	-1.2720800827140826	0.22691042405298115	0.4103262641102733	4	12
SNORA8	-0.0681864751767468	-1.272636884563495	0.22761296917795215	0.4112248765635992	4	12
KIAA0226L	-0.21636720628532743	-1.2612548404078932	0.22798842721042378	0.4115314570585267	4	12
APLNR	-0.5542043982898732	-1.273556097253075	0.22907305444031834	0.4129215362086037	4	12
MSR1	-0.352670006313231	-1.2726084253457164	0.22937791336387936	0.4129215362086037	4	12
FAM221A	-0.16931884617320214	-1.288784316525326	0.22933113550151	0.4129215362086037	4	12
TMED9	0.3300757123625323	1.3520115574814524	0.2305586760461426	0.414673877780832	4	12
PSMA4	0.1943958843410903	1.338159130242914	0.23087845418488864	0.41487592845442706	4	12
SPATA25	0.05982671809788436	1.4145388093489792	0.23126052449705023	0.41518945152073644	4	12
NCF2	-0.33552295864377646	-1.266389709437661	0.23150848075324368	0.41526184888474205	4	12
MIR421	-0.02527313733727231	-1.288258963049193	0.23171639982768755	0.41526236528259414	4	12
TAGLN3	-0.22719367925524528	-1.2631805389500348	0.23249743616791005	0.41591670155261184	4	12
SCG5	-0.15114195205021919	-1.2606933326729934	0.23230088507150606	0.41591670155261184	4	12
ESAM	-0.7891928858112875	-1.2622354535052522	0.23296103922167044	0.4163736179118328	4	12
PTTG2	-0.03722834304900257	-1.2456742703796786	0.23409125108290324	0.41802009121947004	4	12
LOC728739	0.2809581971563273	1.4742356241599042	0.23442064642406218	0.418234873191904	4	12
ZNF821	-0.06704128279243031	-1.2606200877628622	0.23546126601652675	0.41914919820497376	4	12
C1QC	-0.31919281769181884	-1.2529439042324197	0.2359809985894002	0.41914919820497376	4	12
RNU12	-0.089352550372501	-1.238618278262011	0.23585366279738346	0.41914919820497376	4	12
RNASE2	-0.15528736375093705	-1.2535598685137885	0.23587945246259726	0.41914919820497376	4	12
IFNW1	-0.019359191632609907	-1.2439876015179823	0.23595098063869654	0.41914919820497376	4	12
RCAN3AS	-0.03771796441438678	-1.234625646638845	0.23729196856945317	0.41998578507867823	4	12
MT2A	0.4976371107351799	1.3367093525966063	0.23709044060848644	0.41998578507867823	4	12
SFRP2	-0.3258728232218582	-1.2503365883783	0.23700944206386054	0.41998578507867823	4	12
SLAMF8	-0.24184327740430211	-1.2431111921182494	0.23724295367188894	0.41998578507867823	4	12
MIR624	-0.017146132067988946	-1.2323929853041513	0.2385524633742162	0.42147078334667176	4	12
PROKR2	-0.04176269860730351	-1.2389561356054593	0.23851053793780583	0.42147078334667176	4	12
ZNF792	-0.060334226865518585	-1.2490575539505302	0.238987298541569	0.42186636988803	4	12
ECRP	-0.03628830391974673	-1.2313973801262201	0.23963902865494338	0.42264378951489134	4	12
CLEC14A	-0.913765711745934	-1.2418594604396636	0.24010816688078507	0.4230980914198856	4	12
IFI44	-0.21786474787693727	-1.283442829887802	0.24226831749479255	0.42652872798378977	4	12
OR5W2	-0.023667586000892162	-1.2213169399459234	0.243367217496587	0.4280865743123782	4	12
KRTAP4-12	-0.05686920730255945	-1.2153471735479948	0.24448011305879092	0.4296662795409331	4	12
HIST1H2BI	-0.03185074482108271	-1.2278952173881106	0.24586458452749532	0.4317200781869979	4	12
FOLR2	-0.24679525790380918	-1.2232024409697069	0.24679439172555886	0.432972617062384	4	12
IFNB1	-0.036200462876735166	-1.2084044833008127	0.24709176330539492	0.43298054408482045	4	12
CD248	-0.4690148578643741	-1.2201925460042888	0.24723189067243245	0.43298054408482045	4	12
FBLN7	-0.18875227550063767	-1.2264674948030048	0.24878790327413874	0.43497023499862	4	12
OCIAD2	-0.31537630412042245	-1.3478060106742948	0.24902045953670995	0.43497023499862	4	12
OR52N4	-0.11739595034916395	-1.2235729096928056	0.24898347457072015	0.43497023499862	4	12
SNORD18C	-0.015764377566779352	-1.203312755533716	0.249772992182363	0.4352739829842968	4	12
CDKN2A	0.7363290603407401	1.4188817823029725	0.2495122404825894	0.4352739829842968	4	12
HBG1	-0.056492888108885295	-1.2061657196613416	0.24984726623298634	0.4352739829842968	4	12
C7orf66	-0.019039461692657935	-1.1986557026741769	0.2505640046286454	0.43538506483418493	4	12
SPTSSB	-0.2521418116258132	-1.212786519060807	0.2505641048120734	0.43538506483418493	4	12
ITPRIPL1	-0.08161076732851286	-1.2869349944604587	0.25047607412673684	0.43538506483418493	4	12
ATP6V1G3	-0.01463267007521011	-1.2041457216774372	0.2508033865416104	0.43542254607918474	4	12
LINC00235	0.09887758851835757	1.4030631502000999	0.25150838095374467	0.4362677900325146	4	12
MIR548H3	-0.04644920195050708	-1.200220914159136	0.2524973243486871	0.436469013567307	4	12
MORC2-AS1	0.06578547000584527	1.2457914474953802	0.2520389559695394	0.436469013567307	4	12
CCL20	-0.1620914551295786	-1.2047109850798976	0.2524158908245478	0.436469013567307	4	12
MIR3198-2	-0.04536606501996591	-1.1960731086718837	0.25214840086918755	0.436469013567307	4	12
TNFSF13	-0.27735058810024604	-1.1997124324897144	0.2542181843511805	0.43868539146019064	4	12
SNORA46	-0.025239630466607047	-1.2090508947511303	0.2541253728962533	0.43868539146019064	4	12
CXCR2P1	-0.229688343871577	-1.2010664474232018	0.25488844519745607	0.43908294013464894	4	12
LIM2	-0.024660611555126295	-1.1988888354759866	0.2547759743468952	0.43908294013464894	4	12
MAL	-0.18002853961592394	-1.2111044118485692	0.25510718821823103	0.43908294013464894	4	12
LYVE1	-0.6754213200889962	-1.1988983145417242	0.25573089226957807	0.439777974668234	4	12
OR5A1	-0.01854618360881893	-1.184096915857595	0.25608965329893846	0.43989280714281237	4	12
HAMP	-0.17898475102739164	-1.1974799200497284	0.2562375601606882	0.43989280714281237	4	12
CXCL14	-0.42338495752132	-1.1951009919537832	0.2570939379521111	0.44024171192701106	4	12
XPNPEP2	-0.16981685981601735	-1.1954268872384157	0.2570548894021389	0.44024171192701106	4	12
FLJ40292	-0.07035742420416963	-1.181511383778611	0.25710115976537445	0.44024171192701106	4	12
TMEM178A	-0.04948401271254761	-1.1797748769142824	0.2578736345571689	0.44086483035301965	4	12
SELE	-0.3699633407856453	-1.1920660719804825	0.2579059257565165	0.44086483035301965	4	12
IGFL2	-0.03524869560586339	-1.1813748243773308	0.2590315232930173	0.4416564762029281	4	12
HCAR3	-0.21479663581419417	-1.190600712929449	0.2588251460425831	0.4416564762029281	4	12
HBA1	-0.09381647093423666	-1.176885192957569	0.2588788953971254	0.4416564762029281	4	12
CD83	-0.2516645655108694	-1.1741443394425115	0.25993550639696833	0.44282028347013347	4	12
VCX	-0.6737928425484128	-1.1823475312666178	0.2618810611586915	0.4457549977169216	4	12
NEFL	-0.06980963418367644	-1.1771198507547196	0.26239781781480576	0.4462547922020506	4	12
OR5A2	-0.03120469749029461	-1.173300915303857	0.2635964235921937	0.447673909141245	4	12
TMEM91	-0.1392502282741393	-1.2205350038576295	0.2636799324841933	0.447673909141245	4	12
HSD17B8	0.18355317100222787	1.3017207629196617	0.26474972304730426	0.4479690745301257	4	12
SNORD86	0.10468069403609376	1.3650963025778486	0.2644657961318327	0.4479690745301257	4	12
METTL18	0.13956164933363852	1.3223387338619408	0.26447993416461335	0.4479690745301257	4	12
FGF20	-0.023007678976130853	-1.1768088816310296	0.2645676720530895	0.4479690745301257	4	12
LTF	-0.2622581822101471	-1.16597957709809	0.26588655766141034	0.44919405252084577	4	12
C1QA	-0.2988755652013535	-1.1714060458316256	0.265992074769185	0.44919405252084577	4	12
RHEBL1	0.11280225270573069	1.247782695182016	0.2661474761186011	0.44919405252084577	4	12
SNORA4	-0.07613650728921037	-1.236630868212971	0.26643659150678484	0.4493028524566355	4	12
SNORD28	-0.03572166281796946	-1.1843253348937313	0.2667224611571516	0.44940600026478783	4	12
FCER1G	-0.3505045057940238	-1.1578139768323028	0.26941392207773435	0.45090118605601903	4	12
LILRB4	-0.347634360756069	-1.1656411986673278	0.26840406334483197	0.45090118605601903	4	12
IGFBP3	-0.5422475019100093	-1.1527995458093883	0.2694913475828924	0.45090118605601903	4	12
TMEM71	-0.14827541286929297	-1.2369326686230806	0.26963890926149936	0.45090118605601903	4	12
FPR1	-0.351317534908147	-1.1643188180661956	0.26890756695571527	0.45090118605601903	4	12
C1S	-0.4317650685470826	-1.1573982786378787	0.2689424912033677	0.45090118605601903	4	12
STMN4	-0.03249594213391631	-1.1600305845759424	0.26803991771243	0.45090118605601903	4	12
ZNF581	0.3588500146369086	1.3278936003193245	0.2688239413556224	0.45090118605601903	4	12
OR10V2P	-0.013119267996107499	-1.1554260724058012	0.2689945643462817	0.45090118605601903	4	12
SNORA18	0.07455192535381738	1.1560285198260154	0.2703016438507784	0.45125483113652487	4	12
SNORA11B	-0.03065393747784555	-1.153464608090809	0.270237548392357	0.45125483113652487	4	12
IL1RN	-0.279863501064833	-1.1569942205564274	0.2717465653029317	0.4530440592063109	4	12
SNORD101	-0.007354754911980687	-1.156303406207274	0.2720529575533897	0.4530440592063109	4	12
PODN	-0.41117469724749967	-1.1564108055171556	0.2719393746086152	0.4530440592063109	4	12
MIR3689B	-0.01708030982055386	-1.1416666708158385	0.2728082484186496	0.4530767574725952	4	12
ISLR	-0.5362280718414794	-1.1538346071784582	0.2729787463772386	0.4530767574725952	4	12
ASGR2	-0.09665761283952783	-1.1545213629490794	0.2726787220783303	0.4530767574725952	4	12
HAS1	-0.2004080697227677	-1.1543019489730306	0.272838209429205	0.4530767574725952	4	12
C19orf59	-0.1817029579047224	-1.1504523581174197	0.2743471962219704	0.4549704746633009	4	12
CSF1R	-0.397981610471943	-1.1494192269235075	0.2747439476709659	0.4552509489162649	4	12
CCR8	-0.13438667047737823	-1.1414091225705518	0.2760804429859071	0.4570868261356078	4	12
RNF5	0.04726193395558603	1.1733762183764118	0.27738084359113835	0.4588599563128839	4	12
HCAR2	-0.2072629480615127	-1.1420242507732223	0.2776856917413797	0.4589846144485615	4	12
RAMP3	-0.6561563447343085	-1.1268196576321856	0.2787779154788089	0.4604094392713607	4	12
CRYGS	-0.054096102031686584	-1.1333490834268436	0.2805320351044639	0.4629241503373992	4	12
OR6B1	0.048404733302156305	1.2876011415482997	0.28120435542903294	0.4635450934345451	4	12
LOC100506388	-0.2705015204960925	-1.1327548163490464	0.28137187171476885	0.4635450934345451	4	12
C19orf38	-0.19006969739041307	-1.1300789100686415	0.28168734677486174	0.4636828753495666	4	12
C20orf118	-0.08325346005932102	-1.1447289057416654	0.2827022283038638	0.46497077023661815	4	12
C3AR1	-0.32543173509386336	-1.1279956810809901	0.28294085496250493	0.4649808627157024	4	12
SNORA10	0.04281510218614196	1.1663444700231904	0.28348068584407915	0.4654855268375684	4	12
MSMB	-0.01062208644344417	-1.1157524145040856	0.28374373931210045	0.4655156453294556	4	12
SNORA70F	-0.01549994348051845	-1.1143763468188945	0.2842991189886986	0.4655156453294556	4	12
OLR1	-0.29325682711754164	-1.123873681308976	0.2848955749416268	0.4655156453294556	4	12
IGSF6	-0.33045694470733133	-1.1238775689077334	0.28476421554486925	0.4655156453294556	4	12
VTRNA1-3	-0.036684808273067145	-1.1169701393761946	0.2840485154820225	0.4655156453294556	4	12
FBLN2	-0.39834696686483334	-1.1127188625380826	0.2847689927472726	0.4655156453294556	4	12
OR1J2	-0.02113685129735335	-1.1179331884928825	0.28704689245970705	0.46737961592377014	4	12
HCK	-0.3544607052988461	-1.1187573351363627	0.2865518580967774	0.46737961592377014	4	12
SIGLEC9	-0.24959612918283736	-1.1168938546376233	0.28720477398515676	0.46737961592377014	4	12
FCN1	-0.30954246182258116	-1.1198415061698992	0.2866368775943721	0.46737961592377014	4	12
DNAJC9	0.1315097160858511	1.2022129721426622	0.28684315071267186	0.46737961592377014	4	12
SNORD15B	-0.03863093223314007	-1.1042354728180335	0.2881967756737718	0.46861264337198666	4	12
HIST1H2AM	0.18016109027168958	1.2573684126385043	0.2890712020823208	0.46889083873855764	4	12
MIR3652	0.09290962632581143	1.2029180247134652	0.28906142067102225	0.46889083873855764	4	12
FFAR3	-0.06791361094495042	-1.1121909447013345	0.2888067933001854	0.46889083873855764	4	12
KLRF2	-0.008309540592646034	-1.1024145636108318	0.28954187577085067	0.4692737046529184	4	12
LOC1720	-0.03340378077541773	-1.0996188659975008	0.2913736755527833	0.47109729272883316	4	12
SPRR2G	0.014624029713456117	1.2475884005427629	0.2912852890209766	0.47109729272883316	4	12
CD163	-0.36471822311056157	-1.1084974787867958	0.29125762428713947	0.47109729272883316	4	12
SNORD35B	-0.033092735982569635	-1.1210148745056958	0.2920088920357443	0.47162364868769185	4	12
FUOM	0.264104791548531	1.2081428132683374	0.2921708503620251	0.47162364868769185	4	12
PROKR1	-0.009126753674667976	-1.0993887877000514	0.2925642257734939	0.47176582006665396	4	12
ZNF879	-0.11582672358911639	-1.09727768321192	0.2929414023964185	0.47176582006665396	4	12
SCARNA10	-0.05688237367178467	-1.1004104403163335	0.2929665742613921	0.47176582006665396	4	12
CLEC4G	-0.46863077331133063	-1.1029477305882962	0.29351563142930215	0.47226972072293183	4	12
DKFZp779M0652	-0.02698029754787024	-1.0917086083642766	0.2951209453680213	0.4724603672104192	4	12
LILRA2	-0.27932882244020774	-1.1005719037809845	0.29458401767035985	0.4724603672104192	4	12
RNASE1	-0.5607509396684274	-1.0921635052101157	0.2956124066623021	0.4724603672104192	4	12
BATF3	-0.07955906815977769	-1.0861536886956886	0.29604252142408616	0.4724603672104192	4	12
MIR3671	-0.017838953675233023	-1.0898674498990055	0.29434503160250514	0.4724603672104192	4	12
SPRR1B	-0.01522948059208129	-1.0847220595609326	0.29670511060814325	0.4724603672104192	4	12
MIR941-4	-0.041808082216647724	-1.0882069600372075	0.29549404944165164	0.4724603672104192	4	12
OR2V1	-0.027070910915593084	-1.0935985924625653	0.2943255568471929	0.4724603672104192	4	12
HIST1H4J	0.16238182331171697	1.231038669036556	0.2966199017035269	0.4724603672104192	4	12
HK3	-0.2909968477988316	-1.097063636987992	0.296031379154368	0.4724603672104192	4	12
COL1A1	-0.5428777006512353	-1.0957502375865826	0.29650768375923214	0.4724603672104192	4	12
MIR3939	-0.013895702236064206	-1.092924559674403	0.2941646913217141	0.4724603672104192	4	12
MS4A4A	-0.31968476757291153	-1.0952681394793449	0.29668248492072885	0.4724603672104192	4	12
HIST1H2BG	0.05664065186337805	1.0913408243633447	0.2973076240674108	0.47304315682961146	4	12
NHLRC4	-0.04686035040777484	-1.0937787593343216	0.29769644569852827	0.4732852872790592	4	12
POU5F1P4	-0.05344440936749326	-1.173173558431456	0.3003337780004424	0.4757885608493978	4	12
SNORD16	-0.035426843602024624	-1.0769071640723582	0.30050217768409215	0.4757885608493978	4	12
SNORA76	0.02380747137382873	1.1429503501458975	0.3006983704568194	0.4757885608493978	4	12
SMOC2	-0.37079562130694205	-1.087881631892119	0.2999054186533827	0.4757885608493978	4	12
SLC7A7	-0.27290912084019214	-1.077609561296468	0.3001448365222849	0.4757885608493978	4	12
SCGB3A2	-0.016334897418843045	-1.0747895455344576	0.3006591097524015	0.4757885608493978	4	12
SNORA25	-0.04506407120021421	-1.0920842050913595	0.3013546621373242	0.4764500587151371	4	12
STATH	0.04692094643932938	1.2048425304648545	0.3018632892118399	0.4767650354269051	4	12
FABP1	-0.08768949378904364	-1.0826793072096315	0.30211307519820363	0.4767650354269051	4	12
P2RY13	-0.23517396342414854	-1.0821767451744386	0.30226903246065784	0.4767650354269051	4	12
VSIG4	-0.29693444890022147	-1.070118122042006	0.30747596318602033	0.4770767466036002	4	12
HIST2H2AB	0.03731469557674287	1.15189896984109	0.30528136335373546	0.4770767466036002	4	12
SNORD1A	0.024599329413134557	1.2031457504494867	0.30731904041676333	0.4770767466036002	4	12
SNORD44	0.0470647137593487	1.2166633807578988	0.30638456316766416	0.4770767466036002	4	12
FPR2	-0.2241400255277981	-1.0709273599120144	0.3070837024058595	0.4770767466036002	4	12
EIF1AY	0.15394192462407078	1.1368374377821493	0.30468533421753474	0.4770767466036002	4	12
LYPD2	-0.02030376552836302	-1.0700103425025096	0.3027719642028317	0.4770767466036002	4	12
TMEM207	0.021163058918604136	1.1713463282807453	0.3072807817313236	0.4770767466036002	4	12
APOC2	0.807663446089097	1.2245788057489984	0.30727902873401464	0.4770767466036002	4	12
ADH1B	-0.22734886943481175	-1.0732813335683449	0.3060679518178693	0.4770767466036002	4	12
IRG1	-0.05019010442382908	-1.0764243942441893	0.3031673111466438	0.4770767466036002	4	12
GPR15	-0.04274368415810226	-1.0984616243068384	0.3042326110372516	0.4770767466036002	4	12
LYG1	-0.07761701739779821	-1.0613763221102053	0.306491412410226	0.4770767466036002	4	12
SNORD49A	-0.026369504681034217	-1.0954898078568494	0.3056671988094538	0.4770767466036002	4	12
DCN	-0.480071792869719	-1.0696630337017732	0.3067331418577793	0.4770767466036002	4	12
OR8D4	-0.006829704661168598	-1.0760667204128054	0.3049322915382433	0.4770767466036002	4	12
TBX5-AS1	-0.020691417689204954	-1.0610392957620305	0.30725092562708073	0.4770767466036002	4	12
CAMP	-0.3362280781776905	-1.0749602829544047	0.30510283431938556	0.4770767466036002	4	12
LRRC34	0.17977641510157175	1.2053761027302015	0.3063535072305761	0.4770767466036002	4	12
SNORD91A	0.02251868982883545	1.2189113424577491	0.30562124673267255	0.4770767466036002	4	12
FBP1	-0.251168314110699	-1.07793449080001	0.3035862419283023	0.4770767466036002	4	12
ZSCAN5A	-0.05090548214695531	-1.059681418437219	0.30783306620987994	0.47726056776725573	4	12
